,user_account,text,created_at
2582,raduede,"RT @edwinNamakanga: Leaderssssssssss

Do it for OUR FUTURE pleaseeeee

#schoolstrike4climate
#FridaysForFuture 
#RiseUpMovement https://t.c…",2021-03-12 23:56:42
2583,madlove_love,"RT @Ifyouneedmeblog: #FridaysForFuture Week 48

#ClimateChange will impact us all,but it'll disproportinatelly affect women.They are+likely…",2021-03-12 23:56:31
2584,TaiChi_John,"RT @nature_yoshiro: My 33 week.
#climatestrikeonline           
#fridaysforfuture #climateaction                     
#ClimateEmergency 
#S…",2021-03-12 23:56:00
2585,TrundlelinB,"RT @vanessa_vash: School strike week 117
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency 
#Riseupmove…",2021-03-12 23:55:27
2586,ineeshadvs,"RT @Connect4Climate: School strike week 134 for @GretaThunberg 💚

#climatestrikeonline #fridaysforfuture #schoolstrike4climate #FaceTheClim…",2021-03-12 23:55:23
2587,AngelsOCSB,"RT @MasonsMarvels: Proud to announce https://t.co/vzZM49FStL is NOW OPEN! 

Support this social enterprise:
🌍donate
🌍buy coffee from Artery…",2021-03-12 23:55:03
2588,eadekemp,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:55:00
2589,greenpeace_gal,"RT @fff_vigo: #Aviso : o próximo día #19M, imos realizar unha conecntración no Parque de Castrelos, ás 12:00, usando o lema #NonMásPromesas…",2021-03-12 23:54:30
2590,michaelmannspc,"RT @FinlayPringle: School strike week 117.

2 years exactly since @Fridays4future activists travelled from all over Europe to meet up in St…",2021-03-12 23:52:56
2591,Bec_Carman,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:52:35
2592,Inderjit6789,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:52:03
2593,NjetMyPresident,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:51:59
2594,blum_marianne,"RT @FridaysBad: Habt ihr schon das Mobivideo für den 19.3. gesehen, geteilt und euer Profilbild aktualisiert? Zeigt dass ihr am #Klimastrei…",2021-03-12 23:51:11
2595,HappyChichester,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:49:45
2596,TrundlelinB,"RT @edwinNamakanga: Leaderssssssssss

Do it for OUR FUTURE pleaseeeee

#schoolstrike4climate
#FridaysForFuture 
#RiseUpMovement https://t.c…",2021-03-12 23:49:06
2597,madlove_love,RT @Janemellett: #FridaysForFuture #DigitalStrike Dublin supporters. WEEK 118. @GretaThunberg #ClimateEmergency https://t.co/RRO4mXFDS9,2021-03-12 23:48:56
2598,madlove_love,"RT @solo_syn_: School strike week 118.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.co/b…",2021-03-12 23:47:48
2599,michaelmannspc,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:47:37
2600,michaelmannspc,RT @AnnaKernahan: Climate strike week 80. Next Friday is the global day of action and everyone is needed! Go to @fffnireland to participate…,2021-03-12 23:47:34
2601,Charms77,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:47:26
2602,JeanneSerafin,"RT @Johnkerrrrr: University strike week 54
Next Friday is the global climate strike! We’re demanding immediate action and #NoMoreEmptyPromi…",2021-03-12 23:47:26
2603,guenter0853,"RT @kreuzritter2222: #Deutschland
#BRD
#Gutmenschen
#Blauäugigkeit
#Naivität
#FridaysforFuture
#Klimaaktivisten
#Klimakatastrophe
#Ökowahn…",2021-03-12 23:47:06
2604,raduede,"RT @fffsendai: 午後のスタンディングアクションをはじめました！
17時半まで仙台駅西口ペデストリアンデッキにいます🌎
飛び入り参加大歓迎です🙆‍♂️🙆‍♀️
We want climate justice!
#ClimateAction #FridaysForFu…",2021-03-12 23:46:54
2605,Pussilicca,Should Birds Get Married Earlier? #FridaysForFuture #ClimateStrikeOnline https://t.co/EfHV9Cxnlw via @MarianAllen,2021-03-12 23:46:29
2606,maddyspring21,RT @Fridays4future: Join our Global strike  on March 19 and demand #NoMoreEmptyPromises ✊Read here what we mean by this hashtag and what im…,2021-03-12 23:45:53
2607,Maryeb2Boyle,"RT @PeterDelano4: On #FridaysForFuture let’s focus on @FERC and its power to make things right. Please stop a climate-polluting, carcinogen…",2021-03-12 23:44:46
2608,laplapv3,"RT @kutubuddin215: School strike week 67.
Our today's Demo Strike for the Global Day For Climate Action (19th March) @CevikusHB @GretaThunb…",2021-03-12 23:44:35
2609,TrundlelinB,"RT @LeonieBremer1: Und genau weil keine Person mehr Lust auf Krisen hat streiken #AlleFür1Komma5 am 19. März. 💥

Finde den Streik in deiner…",2021-03-12 23:44:28
2610,mrEmTee,"RT @e_thunter: Another week of #FridaysForFuture #ClimateStrike #ClimateStrikeOnline
Day 375 of #SaveCongoRainforest

Been back at school t…",2021-03-12 23:44:23
2611,KellyTurberfie1,"RT @ScienceNotDogma: It's #FridaysForFuture today: did you remember, folks?

The #ClimateCrisis is STILL ongoing, marching us towards a #Wa…",2021-03-12 23:43:41
2612,EllieElliott123,RT @arikring: @Hazloe3 @ProfStrachan @ECOWARRIORSS @ChristineMilne @ristori20 @mzjacobson @charluv2011 @BSuhic @NJdoc @ddelich @elder_jodi…,2021-03-12 23:43:19
2613,Senyor_Esteve,"RT @tan123: ""Major Survey Shocks: German Youth Rejecting Need For Radical Behavior Change To Fight ‘Climate Crisis’..Only 26% say we should…",2021-03-12 23:42:44
2614,KellyTurberfie1,RT @AnnaKernahan: Climate strike week 80. Next Friday is the global day of action and everyone is needed! Go to @fffnireland to participate…,2021-03-12 23:42:44
2615,rjnemery,"RT @sophiamathur: Week 123
#FridaysForFuture #March12 
Today I am giving a keynote speech at a conference for the sustainability students a…",2021-03-12 23:42:38
2616,BLatro,RT @AnnaKernahan: Climate strike week 80. Next Friday is the global day of action and everyone is needed! Go to @fffnireland to participate…,2021-03-12 23:42:10
2617,madlove_love,"RT @FinlayPringle: School strike week 117.

2 years exactly since @Fridays4future activists travelled from all over Europe to meet up in St…",2021-03-12 23:41:35
2618,kazo_oto,"RT @fffhkLanceLau: Climate strike week 78.
#fridaysforfuture #schoolstrike4climate
#StandWithDishaRavi
#FridaysForFuture
#climatestrike
#星期…",2021-03-12 23:41:34
2619,BLatro,"RT @FFF_Bangladesh: Our climate activists is now striking for climate from Jashore, Bangladesh. 

@GretaThunberg @Fridays4future 
#FridaysF…",2021-03-12 23:41:26
2620,emaiennenation,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:41:22
2621,Nebulo_8964,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:40:50
2622,madlove_love,"RT @AlaraCivelek7: Regardless of our gender, we ALL have to unite and fight together for climate justice. We are stronger together. 
🌏✊⚧
Ci…",2021-03-12 23:40:40
2623,TrundlelinB,RT @redmayne_robert: 🆘🆘🆘🗣️📢🆘🆘🌍🆘🆘🌿 WEEK 48: FRIDAYS FOR FUTURE CLIMATE STRIKE : #ClimateStrikeOnline #FridaysForFuture ✊🗣️📢🆘🌍🆘🌿 @Fridays4fut…,2021-03-12 23:38:42
2624,SDGs_2030yume,"RT @suzukasusan: #ClimateAction week8

私たちの未来は、私たちの手の中にある。
悪化させることも、壊すことも簡単にできる。
つくりかえることだって。
全ては今、私たちにかかってる。

#ClimateStrikeOnline  
#Frid…",2021-03-12 23:37:46
2625,TammyG74108534,"RT @meiklwagner: Eddie Murphy - Party All The Time, 1985, CBS/Sony Records. On YouTube: https://t.co/LdvWKGY2Lk

#FridaysForFuture #Climate…",2021-03-12 23:37:28
2626,sansim_tiger,"RT @solo_syn_: School strike week 118.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.co/b…",2021-03-12 23:37:27
2627,yoksig,"@amnestypress @nuclearban @amnesty 🌏 #FridaysForFuture
🌍 #schoolstrike4climate
🌎 #ClimateStrikeOnline
🇺🇳… https://t.co/CZphXiJVWt",2021-03-12 23:37:20
2628,FFFCanada,"@JoinJI Just a friendly reminder to register #March19 events  https://t.co/Dxy9sIX0N0
Canada joined… https://t.co/2IPZ51A0DJ",2021-03-12 23:36:03
2629,level5veganlady,"RT @Ifyouneedmeblog: #FridaysForFuture Week 48

#ClimateChange will impact us all,but it'll disproportinatelly affect women.They are+likely…",2021-03-12 23:35:50
2630,KHardwickFranco,RT @climatemessages: CLIMATE CHANGE IS SET TO BECOME MANKIND'S BIGGEST EVER SETBACK. #FaceTheClimateEmergency #ClimateAction #FridaysForFut…,2021-03-12 23:35:22
2631,madlove_love,"RT @fffsendai: 午後のスタンディングアクションをはじめました！
17時半まで仙台駅西口ペデストリアンデッキにいます🌎
飛び入り参加大歓迎です🙆‍♂️🙆‍♀️
We want climate justice!
#ClimateAction #FridaysForFu…",2021-03-12 23:34:57
2632,nunthewizer53,RT @arikring: @Hazloe3 @ProfStrachan @ECOWARRIORSS @ChristineMilne @ristori20 @mzjacobson @charluv2011 @BSuhic @NJdoc @ddelich @elder_jodi…,2021-03-12 23:34:57
2633,KellyTurberfie1,"RT @FFFKobe: ＃私たちの未来を手放さない
世界気候アクションまであと1週間！⚡️

#FridaysForFuture #私たちは石炭ゼロを求めます https://t.co/7KIaJPs9xR",2021-03-12 23:34:55
2634,madlove_love,RT @LydiaRysavy: #FridaysForFuture #ClimateStrikeOnline with @fff_digital - calling on all decision-makers to protect AT LEAST 30% of the o…,2021-03-12 23:34:53
2635,middletonlord,"RT @KambojAnanya: Week 6th #ClimateStrike🌍 in #India. 🇮🇳

We are facing #ClimateEmergency 

#ClimateCrisis #FridaysForFuture #FaceTheClimat…",2021-03-12 23:34:52
2636,madlove_love,"RT @kutubuddin215: School strike week 67.
Our today's Demo Strike for the Global Day For Climate Action (19th March) @CevikusHB @GretaThunb…",2021-03-12 23:34:38
2637,madlove_love,"RT @FFF_Bangladesh: Our climate activists is now striking for climate from Jashore, Bangladesh. 

@GretaThunberg @Fridays4future 
#FridaysF…",2021-03-12 23:34:30
2638,madlove_love,"RT @Johnkerrrrr: University strike week 54
Next Friday is the global climate strike! We’re demanding immediate action and #NoMoreEmptyPromi…",2021-03-12 23:34:18
2639,NesteMorten,RT @arikring: @Hazloe3 @ProfStrachan @ECOWARRIORSS @ChristineMilne @ristori20 @mzjacobson @charluv2011 @BSuhic @NJdoc @ddelich @elder_jodi…,2021-03-12 23:34:13
2640,madlove_love,"RT @ChristineCooman: Today, I'm taking part of the #Protect30x30 challenge. Only ~7% of our oceans are currently protected, and for a healt…",2021-03-12 23:34:11
2641,madlove_love,RT @patienceNabz: #schoolstrike4climate week 51 #ClimateStrikeOnline As a land locked county on the equator uganda is particularly prone to…,2021-03-12 23:34:01
2642,madlove_love,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:33:47
2643,LiberJimenez,RT @arikring: @HansLak @amongstwits @ECOWARRIORSS @AmazingChevVolt @MarcVegan @JJ_Angelus @Totalrecoverys1 @THEnergyNet @Jackthelad1947 @mw…,2021-03-12 23:33:42
2644,AprilCrowell,"Week 134
#gretathunberg #fridaysforfuture @ North End https://t.co/7tvxyDTXsz",2021-03-12 23:33:17
2645,KellyTurberfie1,"RT @FFF_Bangladesh: Today's our some district joined digital climate strike. We are unstoppable! 

@GretaThunberg @Fridays4future
#FridaysF…",2021-03-12 23:32:47
2646,_ComeConCiencia,#RealMadrid | El objetivo es concienciar a la sociedad acerca de la importancia de reducir el consumo de carne 💚🌎🌱🍎… https://t.co/gOOrGRLDbO,2021-03-12 23:32:37
2647,Gracey_72,RT @AnnaKernahan: Climate strike week 80. Next Friday is the global day of action and everyone is needed! Go to @fffnireland to participate…,2021-03-12 23:31:51
2648,level5veganlady,"RT @Ifyouneedmeblog: .@VDombrovskis @VSinkevicius @antoniocostapm: 

#SayNoEUMercosur!!!!!!!!!!!!!!!!!!! ☠️😱💔😭🤬😷 

#GoVegan #MeatTax #EndFa…",2021-03-12 23:31:48
2649,level5veganlady,".@VDombrovskis @VSinkevicius @antoniocostapm: 

#SayNoEUMercosur!!!!!!!!!!!!!!!!!!! 

#GoVegan #MeatTax… https://t.co/FPaZKzmGut",2021-03-12 23:31:44
2650,SpotzZun,"RT @schellhagen: Since UN Conferences on Climate started, the annual CO2 emissions have increased by over 60%. 
Why?
How would a society lo…",2021-03-12 23:31:36
2651,sianprior,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:31:24
2652,KellyTurberfie1,"RT @eve_chantel: School strike 4 Climate
#FridaysForFuture
#FaceTheClimateEmergency
#ClimateStrikeOnline
#RiseUpMovement https://t.co/9rxkA…",2021-03-12 23:30:38
2653,madlove_love,"RT @davidpmerriam: #DigitalStrike week 53
If we care about the lives of our children and grandchildren, we need to do all we can to keep #g…",2021-03-12 23:30:17
2654,Connect4Climate,"School strike week 134 for @GretaThunberg 💚

#climatestrikeonline #fridaysforfuture #schoolstrike4climate… https://t.co/tHxJmHpr65",2021-03-12 23:30:05
2655,meladalklimat,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:29:46
2656,dieklimawette,"RT @LeonieBremer1: Und genau weil keine Person mehr Lust auf Krisen hat streiken #AlleFür1Komma5 am 19. März. 💥

Finde den Streik in deiner…",2021-03-12 23:29:35
2657,rhiannoncahill,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:29:18
2658,DietherAst,"Wann, @DasErste, gibt's endlich #Klimavor8? Was ist Eure Aufgabe? Wirtschaftsaktivismus für ein religiös angehaucht… https://t.co/XZwvsrRjpc",2021-03-12 23:29:12
2659,michaelwkelly2,"RT @ChristineCooman: Today, I'm taking part of the #Protect30x30 challenge. Only ~7% of our oceans are currently protected, and for a healt…",2021-03-12 23:29:01
2660,IDreamStuff,"RT @solo_syn_: School strike week 118.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.co/b…",2021-03-12 23:28:42
2661,l_hommedemars,"RT @solo_syn_: School strike week 118.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.co/b…",2021-03-12 23:28:17
2662,solo_syn_,"RT @vanessa_vash: School strike week 117
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency 
#Riseupmove…",2021-03-12 23:28:08
2663,JdeBrabander,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:28:04
2664,fredui,"RT @CevikusHB: My 103rd week on #ClimateStrike 🌎 Our 7th global climate strike is happening next Friday, on March 19. We'll be urging world…",2021-03-12 23:28:03
2665,Fri4FutureSea,"RT @vanessa_vash: School strike week 117
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency 
#Riseupmove…",2021-03-12 23:27:05
2666,liber72,"RT @CevikusHB: My 103rd week on #ClimateStrike 🌎 Our 7th global climate strike is happening next Friday, on March 19. We'll be urging world…",2021-03-12 23:27:01
2667,Creeketz1,"Another great guest on Monday, tune in, great teacher, great ambitions, great subject #activism #FridaysForFuture… https://t.co/aOuFDFq529",2021-03-12 23:26:58
2668,Fri4FutureSea,"RT @solo_syn_: School strike week 118.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.co/b…",2021-03-12 23:26:32
2669,TrundlelinB,"RT @saoi4climate: #FridaysForFuture week 114 in Cork, Ireland. The climate crisis hasn’t gone anywhere and neither have we. #NoMoreEmptyPro…",2021-03-12 23:26:18
2670,brade1991,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:25:58
2671,brade1991,RT @patienceNabz: #schoolstrike4climate week 51 #ClimateStrikeOnline As a land locked county on the equator uganda is particularly prone to…,2021-03-12 23:25:52
2672,brade1991,"RT @ChristineCooman: Today, I'm taking part of the #Protect30x30 challenge. Only ~7% of our oceans are currently protected, and for a healt…",2021-03-12 23:25:46
2673,brade1991,"RT @Johnkerrrrr: University strike week 54
Next Friday is the global climate strike! We’re demanding immediate action and #NoMoreEmptyPromi…",2021-03-12 23:25:34
2674,brade1991,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 23:25:34
2675,brade1991,"RT @NamugerwaLeah: #schoolstrike4climate week 109. Next week we're getting on the streets. #NoMoreEmptyPromises
 #SaveBugomaForest 
#Friday…",2021-03-12 23:25:21
2676,brade1991,"RT @FFF_Bangladesh: Our climate activists is now striking for climate from Jashore, Bangladesh. 

@GretaThunberg @Fridays4future 
#FridaysF…",2021-03-12 23:25:21
2677,brade1991,"RT @kutubuddin215: School strike week 67.
Our today's Demo Strike for the Global Day For Climate Action (19th March) @CevikusHB @GretaThunb…",2021-03-12 23:25:08
2678,brade1991,RT @LydiaRysavy: #FridaysForFuture #ClimateStrikeOnline with @fff_digital - calling on all decision-makers to protect AT LEAST 30% of the o…,2021-03-12 23:24:54
2679,brade1991,"RT @fffsendai: 午後のスタンディングアクションをはじめました！
17時半まで仙台駅西口ペデストリアンデッキにいます🌎
飛び入り参加大歓迎です🙆‍♂️🙆‍♀️
We want climate justice!
#ClimateAction #FridaysForFu…",2021-03-12 23:24:54
2680,brade1991,"RT @CevikusHB: My 103rd week on #ClimateStrike 🌎 Our 7th global climate strike is happening next Friday, on March 19. We'll be urging world…",2021-03-12 23:24:47
2681,brade1991,"RT @mnyomb1: Week 43 #ClimateStrike 🌎 
I talked about climate change with some friends of mine this week,they didn’t seem to realise how se…",2021-03-12 23:24:39
2682,me_for_earth,RT @ChrisStoecker: Still true: https://t.co/GmHTbcfTd8 #ClimateEmergency #Fridays4Future #FridaysForFuture Immer noch wahr: https://t.co/4N…,2021-03-12 23:24:30
2683,gezgintrk,RT @arikring: @RisePDX @mzjacobson @Jackthelad1947 @HansLak @seth_leitman @debraruh @charluv2011 @TimGuinee @wernerkeil @SaleemulHuq @strac…,2021-03-12 23:24:10
2684,brade1991,"RT @KambojAnanya: Week 6th #ClimateStrike🌍 in #India. 🇮🇳

We are facing #ClimateEmergency 

#ClimateCrisis #FridaysForFuture #FaceTheClimat…",2021-03-12 23:24:03
2685,brade1991,"RT @FFF_Sweden: 🔥 GLOBAL KLIMATSTREJK 19 MARS 2021 🔥
Mer info: https://t.co/1OvBksVB3L 💚🌻
#NoMoreEmptyPromises https://t.co/3KkV5gc6Cs",2021-03-12 23:23:15
2686,FlavThunbWolf,"RT @solo_syn_: School strike week 118.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.co/b…",2021-03-12 23:23:14
2687,aungzin78763417,"RT @YourAnonCentral: The Great Green Wall of trees will span 5,000 miles (8000 kilometers), create 10 million jobs along the way, and be th…",2021-03-12 23:23:08
2688,solo_syn_,"School strike week 118.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.co/biAuekR1dw",2021-03-12 23:22:40
2689,A49illegalTF,"RT @MathisBoente: @fridayforfuture fordert eine #CO2Steuer von 180€ pro Tonne. https://t.co/DVgaf5oCa3 

Die Ökonom*innen von @sciforfuture…",2021-03-12 23:21:17
2690,FreeRussia2018,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:21:06
2691,matt4etc,"RT @tan123: ""Major Survey Shocks: German Youth Rejecting Need For Radical Behavior Change To Fight ‘Climate Crisis’..Only 26% say we should…",2021-03-12 23:21:05
2692,Meimi_Mu,RT @matovu_bob: Our future is stolen by corporations and their backers dealing in dirty energy. On 19/March we're fighting for our future a…,2021-03-12 23:20:44
2693,madlove_love,"RT @CevikusHB: My 103rd week on #ClimateStrike 🌎 Our 7th global climate strike is happening next Friday, on March 19. We'll be urging world…",2021-03-12 23:20:38
2694,freeokieangel,"RT @YourAnonCentral: The Great Green Wall of trees will span 5,000 miles (8000 kilometers), create 10 million jobs along the way, and be th…",2021-03-12 23:20:37
2695,Aboosh,RT @arikring: @HansLak @amongstwits @ECOWARRIORSS @AmazingChevVolt @MarcVegan @JJ_Angelus @Totalrecoverys1 @THEnergyNet @Jackthelad1947 @mw…,2021-03-12 23:20:30
2696,BredsedatelMjao,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:19:59
2697,madlove_love,"RT @edwinNamakanga: Leaderssssssssss

Do it for OUR FUTURE pleaseeeee

#schoolstrike4climate
#FridaysForFuture 
#RiseUpMovement https://t.c…",2021-03-12 23:19:52
2698,RobaFrosty,RT @arikring: @Hazloe3 @ProfStrachan @ECOWARRIORSS @ChristineMilne @ristori20 @mzjacobson @charluv2011 @BSuhic @NJdoc @ddelich @elder_jodi…,2021-03-12 23:18:48
2699,glennlux,"RT @YourAnonCentral: The Great Green Wall of trees will span 5,000 miles (8000 kilometers), create 10 million jobs along the way, and be th…",2021-03-12 23:17:53
2700,MarionGoodrich7,RT @lifewithsommer: Week 28! For this #ClimateStrikeOnline I am reminding everyone that next week on March 19th is the global day of action…,2021-03-12 23:17:36
2701,meevalerie,RT @LydiaRysavy: #FridaysForFuture #ClimateStrikeOnline with @fff_digital - calling on all decision-makers to protect AT LEAST 30% of the o…,2021-03-12 23:17:07
2702,useronline1,RT @ChrisStoecker: Still true: https://t.co/GmHTbcfTd8 #ClimateEmergency #Fridays4Future #FridaysForFuture Immer noch wahr: https://t.co/4N…,2021-03-12 23:16:36
2703,xbiancax93,"RT @YourAnonCentral: The Great Green Wall of trees will span 5,000 miles (8000 kilometers), create 10 million jobs along the way, and be th…",2021-03-12 23:16:14
2704,madlove_love,RT @AnnaKernahan: Climate strike week 80. Next Friday is the global day of action and everyone is needed! Go to @fffnireland to participate…,2021-03-12 23:15:46
2705,madlove_love,"RT @mnyomb1: Week 43 #ClimateStrike 🌎 
I talked about climate change with some friends of mine this week,they didn’t seem to realise how se…",2021-03-12 23:15:31
2706,madlove_love,RT @lifewithsommer: Week 28! For this #ClimateStrikeOnline I am reminding everyone that next week on March 19th is the global day of action…,2021-03-12 23:15:27
2707,DeTottel,Und worauf setzt @BMWi_Bund Wasserstofferzeugung in Afrika oder Saudi-Arabien. Was bedeutet: Verbrauch der knappen… https://t.co/nu8yFqmQfn,2021-03-12 23:14:27
2708,mrEmTee,"RT @saoi4climate: #FridaysForFuture week 114 in Cork, Ireland. The climate crisis hasn’t gone anywhere and neither have we. #NoMoreEmptyPro…",2021-03-12 23:13:39
2709,madlove_love,"RT @davidpmerriam: DigitalStrike week 53
and a year into the pandemic, which will end at some point, but the #ClimateEmergency will continu…",2021-03-12 23:13:25
2710,level5veganlady,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:13:19
2711,arikring,RT @arikring: @RisePDX @mzjacobson @Jackthelad1947 @HansLak @seth_leitman @debraruh @charluv2011 @TimGuinee @wernerkeil @SaleemulHuq @strac…,2021-03-12 23:13:08
2712,MarionGoodrich7,"RT @Johnkerrrrr: University strike week 54
Next Friday is the global climate strike! We’re demanding immediate action and #NoMoreEmptyPromi…",2021-03-12 23:12:30
2713,Euler0Math,"RT @GretaThunberg: School strike week 134.
#climatestrikeonline
#fridaysforfuture #schoolstrike4climate #FaceTheClimateEmergency https://t.…",2021-03-12 23:12:09
2714,Rodrigo02380168,"RT @Johnkerrrrr: University strike week 54
Next Friday is the global climate strike! We’re demanding immediate action and #NoMoreEmptyPromi…",2021-03-12 23:12:01
2715,glassicmermaid,RT @arikring: @HansLak @amongstwits @ECOWARRIORSS @AmazingChevVolt @MarcVegan @JJ_Angelus @Totalrecoverys1 @THEnergyNet @Jackthelad1947 @mw…,2021-03-12 23:12:00
2716,MarionGoodrich7,"RT @KambojAnanya: Week 6th #ClimateStrike🌍 in #India. 🇮🇳

We are facing #ClimateEmergency 

#ClimateCrisis #FridaysForFuture #FaceTheClimat…",2021-03-12 23:09:56
2717,mrEmTee,RT @AnnaKernahan: Climate strike week 80. Next Friday is the global day of action and everyone is needed! Go to @fffnireland to participate…,2021-03-12 23:09:42
2718,coneyvon1,RT @patienceNabz: #schoolstrike4climate week 51 #ClimateStrikeOnline As a land locked county on the equator uganda is particularly prone to…,2021-03-12 23:09:02
2719,MarionGoodrich7,RT @patienceNabz: #schoolstrike4climate week 51 #ClimateStrikeOnline As a land locked county on the equator uganda is particularly prone to…,2021-03-12 23:08:58
2720,MarionGoodrich7,"RT @MakichyanA: My 104 week.
@roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate chang…",2021-03-12 23:08:44
2721,HansHermannHir1,RT @lilligreen: Klimabewegung – wie das Sunrise Movement Dampf macht für die Klimarevolution! https://t.co/ZxR8s8uALN #Klima #Klimastreik #…,2021-03-12 23:08:04
2722,jmkorhonen,"RT @mnyomb1: Week 43 #ClimateStrike 🌎 
I talked about climate change with some friends of mine this week,they didn’t seem to realise how se…",2021-03-12 23:07:58
2723,byrnes_terence,"RT @tan123: ""Major Survey Shocks: German Youth Rejecting Need For Radical Behavior Change To Fight ‘Climate Crisis’..Only 26% say we should…",2021-03-12 23:07:15
2724,MarionGoodrich7,"RT @ChristineCooman: Today, I'm taking part of the #Protect30x30 challenge. Only ~7% of our oceans are currently protected, and for a healt…",2021-03-12 23:06:54
2725,kcharlesocsb,"RT @MasonsMarvels: Proud to announce https://t.co/vzZM49FStL is NOW OPEN! 

Support this social enterprise:
🌍donate
🌍buy coffee from Artery…",2021-03-12 23:06:13
2726,endelstamberg,#FightFor1Point5 #MakeParisReal #ClimateActionNow #FaceTheClimateEmergency #StrongerTogether #FridaysForFuture… https://t.co/HMwjbsOUUv,2021-03-12 23:06:06
2727,CAD_Horne,"RT @AHornheim: #allefuer1komma5
#twitterbeichte
@FridayForFuture
@fff_hamburg
@Educators4F
An alle, die es lesen wollen. Diese Beichte ist…",2021-03-12 23:05:35
2728,Nitrogl41152579,RT @Patsyip_: #FridaysForFuture climate strike week 79. On Gadigal land. Next week (March 19th) is the Global Climate Strike. I’m pretty su…,2021-03-12 23:05:33
2729,PFFSaarland,"RT @parents4future: Aktion von #FridaysForFuture Xanten @fridaysforfutu5 

▶️ https://t.co/V1BDbCEGpQ

Die Klimagirlande wird ab 19.03. auf…",2021-03-12 23:04:49
2730,endelstamberg,"RT @FinlayPringle: School strike week 117.

2 years exactly since @Fridays4future activists travelled from all over Europe to meet up in St…",2021-03-12 23:03:13
